url	page_title	name	city_type	official_name	state	county	nickname	motto	population_total	population_city	population_estimate	population_rank	population_density	established_date	named_for	government_type	government_body	area_total	area_city	area_land	area_water	elevation	highest_elevation	timezone	summer_dst	zip_code	area_code	fips_code	gnis_feature_id	website	coordinates	coordinates_link
https://en.wikipedia.org/wiki/Anderson,_California	Anderson, California	Anderson, California	City	 	California	Shasta	 	 	11,323	 	 	 	1,610.44/sq mi (621.77/km2)	 	 	Council-manager	 	7.21 sq mi (18.68 km2)	 	7.03 sq mi (18.21 km2)	0.18 sq mi (0.47 km2)  3.74%	430 ft (132 m)	 	UTC-8 (Pacific (PST))	UTC-7 (PDT)	96007	530	06-02042	0277470	http://ci.anderson.ca.us/	40°27′8″N 122°17′48″W	https://geohack.toolforge.org/geohack.php?pagename=Anderson,_California&params=40_27_8_N_122_17_48_W_region:US-CA_type:city(11323)
https://en.wikipedia.org/wiki/Anderson,_Indiana	Anderson, Indiana	Anderson, Indiana	City	 	Indiana	Madison	 	 	54,788	 	 	 	1,317.08/sq mi (508.52/km2)	 	 	 	 	41.71 sq mi (108.04 km2)	 	41.60 sq mi (107.74 km2)	0.11 sq mi (0.29 km2)	879 ft (268 m)	 	UTC−5 (EST)	UTC−4 (EDT)	46011, 46012, 46013, 46016, 46017	765	18-01468	 	www.cityofanderson.com	40°6′0″N 85°40′53″W	https://geohack.toolforge.org/geohack.php?pagename=Anderson,_Indiana&params=40_6_0_N_85_40_53_W_region:US-IN_type:city(54788)
https://en.wikipedia.org/wiki/Anderson,_Missouri	Anderson, Missouri	Anderson, Missouri	City	 	Missouri	McDonald	 	 	1,981	 	 	 	871.54/sq mi (336.49/km2)	 	 	 	 	2.27 sq mi (5.89 km2)	 	2.27 sq mi (5.89 km2)	0.00 sq mi (0.00 km2)	883 ft (269 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	64831	417	29-01198[3]	 	andersonmo.us	36°39′02″N 94°26′37″W	https://geohack.toolforge.org/geohack.php?pagename=Anderson,_Missouri&params=36_39_02_N_94_26_37_W_region:US_type:city
https://en.wikipedia.org/wiki/Anderson,_South_Carolina	Anderson, South Carolina	Anderson	City	 	South Carolina	Anderson	 	 	 	28,106	29,771	 	1,775.60/sq mi (685.56/km2)	 	Robert Anderson	Council-manager government	 	 	15.87 sq mi (41.09 km2)	15.83 sq mi (41.00 km2)	0.04 sq mi (0.10 km2)	807 ft (246 m)	 	 	 	 	 	45-01360	2403098[4]	www.cityofandersonsc.com	34°30′52″N 82°38′56″W	https://geohack.toolforge.org/geohack.php?pagename=Anderson,_South_Carolina&params=34_30_52_N_82_38_56_W_region:US-SC_type:city
https://en.wikipedia.org/wiki/Anderson,_Texas	Anderson, Texas	Anderson	City	 	Texas	Grimes	 	 	193	 	 	 	472.66/sq mi (182.55/km2)	 	 	 	 	0.51 sq mi (1.33 km2)	 	0.51 sq mi (1.33 km2)	0.00 sq mi (0.00 km2)	335 ft (102 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	77830, 77875	936	48-03192[3]	2409707[2]	http://andersontx.gov/	30°29′14″N 95°59′24″W	https://geohack.toolforge.org/geohack.php?pagename=Anderson,_Texas&params=30_29_14_N_95_59_24_W_region:US_type:city
https://en.wikipedia.org/wiki/Anderson_Island,_Washington	Anderson Island (Washington)			 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
https://en.wikipedia.org/wiki/Andersonville,_Georgia	Andersonville, Georgia	Andersonville, Georgia		 	Georgia	Sumter	 	 	237	 	 	 	171.74/sq mi (66.33/km2)	 	 	 	 	1.39 sq mi (3.59 km2)	 	1.38 sq mi (3.57 km2)	0.01 sq mi (0.02 km2)	397 ft (121 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	31711	229	13-02256[2]	0354310[3]	andersonvillegeorgia.info	32°11′49″N 84°8′30″W	https://geohack.toolforge.org/geohack.php?pagename=Andersonville,_Georgia&params=32_11_49_N_84_8_30_W_region:US-GA_type:city(237)
https://en.wikipedia.org/wiki/Andersonville,_Tennessee	Andersonville, Tennessee	Andersonville	CDP	 	Tennessee	Anderson	 	 	508	 	 	 	313.97/sq mi (121.19/km2)	 	 	 	 	1.62 sq mi (4.19 km2)	 	1.62 sq mi (4.19 km2)	0.00 sq mi (0.00 km2)	968 ft (295 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	37705	 	47-01220	1307594[2]	 	36°11′42″N 84°2′24″W	https://geohack.toolforge.org/geohack.php?pagename=Andersonville,_Tennessee&params=36_11_42_N_84_2_24_W_region:US_type:city
https://en.wikipedia.org/wiki/Andes,_New_York	Andes, New York	Andes, New York	Town	 	New York	Delaware	 	 	1,114	 	 	 	9.9/sq mi (3.8/km2)	 	 	Town Council	 	112.36 sq mi (291.01 km2)	 	108.66 sq mi (281.44 km2)	3.69 sq mi (9.57 km2)	1,600 ft (500 m)	 	Eastern (EST)	 	13731	845	36-025-02132	 	townofandes.com	42°11′20″N 74°47′09″W	https://geohack.toolforge.org/geohack.php?pagename=Andes,_New_York&params=42_11_20_N_74_47_09_W_region:US-NY_type:city(1114)
https://en.wikipedia.org/wiki/Andover,_Connecticut	Andover, Connecticut	Andover, Connecticut	Town	 	 	Tolland	 	 	3,151	 	 	 	 	 	 	Selectman-town meeting	 	15.7 sq mi (40.7 km2)	 	15.5 sq mi (40.0 km2)	0.2 sq mi (0.6 km2)	400 ft (122 m)	 	UTC−5 (Eastern)	UTC−4 (Eastern)	 	860/959	09-01080	213382	www.andoverconnecticut.org	41°43′58″N 72°22′29″W	https://geohack.toolforge.org/geohack.php?pagename=Andover,_Connecticut&params=41_43_58_N_72_22_29_W_region:US-CT_type:city(3151)
https://en.wikipedia.org/wiki/Andover,_Illinois	Andover, Illinois	Andover	Village	 	Illinois	Henry	 	 	555	 	 	 	560.04/sq mi (216.20/km2)	 	 	 	 	0.99 sq mi (2.57 km2)	 	0.99 sq mi (2.57 km2)	0.00 sq mi (0.00 km2)	 	 	UTC-6 (CST)	UTC-5 (CDT)	 	309	17-01491	 	www.andoveril.org	41°17′42″N 90°17′26″W	https://geohack.toolforge.org/geohack.php?pagename=Andover,_Illinois&params=41_17_42_N_90_17_26_W_type:city(555)_region:US-IL
https://en.wikipedia.org/wiki/Andover,_Iowa	Andover, Iowa	Andover, Iowa	City	 	Iowa	Clinton	 	 	109	 	 	 	608.94/sq mi (234.94/km2)	 	 	 	 	0.18 sq mi (0.46 km2)	 	0.18 sq mi (0.46 km2)	0.00 sq mi (0.00 km2)	728 ft (222 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	52701	563	19-02080	0454184	 	41°58′44″N 90°15′6″W	https://geohack.toolforge.org/geohack.php?pagename=Andover,_Iowa&params=41_58_44_N_90_15_6_W_region:US-IA_type:city(109)
https://en.wikipedia.org/wiki/Andover,_Kansas	Andover, Kansas	Andover, Kansas	City	 	Kansas	 	 	 	14,892	 	 	 	1,500/sq mi (570/km2)	 	Andover, Massachusetts	 	 	10.15 sq mi (26.28 km2)	 	10.09 sq mi (26.14 km2)	0.06 sq mi (0.14 km2)	1,332 ft (406 m)	 	UTC-6 (CST)	UTC-5 (CDT)	67002	316	20-01800	 	andoverks.com	37°41′14″N 97°08′06″W	https://geohack.toolforge.org/geohack.php?pagename=Andover,_Kansas&params=37_41_14_N_97_08_06_W_region:US-KS_type:city
https://en.wikipedia.org/wiki/Andover,_Maine	Andover, Maine	Andover	Town	 	Maine	Oxford	 	 	752	 	 	 	14.3/sq mi (5.5/km2)	 	 	 	 	57.46 sq mi (148.82 km2)	 	57.42 sq mi (148.72 km2)	0.04 sq mi (0.10 km2)	669 ft (204 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	04216	207	23-01325	0582325	 	44°38′3″N 70°45′9″W	https://geohack.toolforge.org/geohack.php?pagename=Andover,_Maine&params=44_38_3_N_70_45_9_W_region:US-ME_type:city(752)
https://en.wikipedia.org/wiki/Andover,_Massachusetts	Andover, Massachusetts	Andover, Massachusetts	Town	 	Massachusetts	Essex	 	 	36,569	 	 	 	1,179.6/sq mi (455.4/km2)	1634	 	Open town meeting	 	32.1 sq mi (83.2 km2)	 	31.0 sq mi (80.3 km2)	1.1 sq mi (2.9 km2)	180 ft (55 m)	 	UTC−5 (Eastern)	UTC−4 (Eastern)	 	351/978	25-01465	0619444	The Official Website of Andover, Massachusetts	42°39′30″N 71°08′15″W	https://geohack.toolforge.org/geohack.php?pagename=Andover,_Massachusetts&params=42_39_30_N_71_08_15_W_region:US-MA_type:city(36569)
https://en.wikipedia.org/wiki/Andover,_Minnesota	Andover, Minnesota	Andover	City	 	Minnesota	Anoka	 	 	 	32,601	32,928	 	962.48/sq mi (371.62/km2)	 	 	 	 	 	34.83 sq mi (90.21 km2)	33.87 sq mi (87.73 km2)	0.96 sq mi (2.48 km2)  2.72%	876 ft (267 m)	 	UTC-6 (Central)	UTC-5 (CDT)	55304	763	27-01486	2393954[2]	andovermn.gov	45°14′00″N 93°17′29″W	https://geohack.toolforge.org/geohack.php?pagename=Andover,_Minnesota&params=45_14_00_N_93_17_29_W_region:US-MN_type:city(32601)
https://en.wikipedia.org/wiki/Andover,_New_Hampshire	Andover, New Hampshire	Andover, New Hampshire	Town	 	New Hampshire	Merrimack	 	 	2,406	 	 	 	60/sq mi (23.1/km2)	 	 	 	 	41.0 sq mi (106.3 km2)	 	40.2 sq mi (104.0 km2)	0.9 sq mi (2.3 km2)  2.18%	648 ft (198 m)	 	UTC-5 (Eastern)	UTC-4 (Eastern)	03216 (Andover)03231 (East Andover)	603	33-01460	0873532	andover-nh.gov	43°26′11″N 71°49′24″W	https://geohack.toolforge.org/geohack.php?pagename=Andover,_New_Hampshire&params=43_26_11_N_71_49_24_W_region:US-NH_type:city(2406)
https://en.wikipedia.org/wiki/Andover,_New_Jersey	Andover, New Jersey	Andover, New Jersey	Borough	 	New Jersey	Sussex	 	 	595	 	601	549th of 565 in state23rd of 24 in county[11]	441.4/sq mi (170.4/km2)	 	Andover, Hampshire, England	Borough	Borough Council	1.36 sq mi (3.53 km2)	 	1.35 sq mi (3.49 km2)	0.02 sq mi (0.04 km2)  1.18%	646 ft (197 m)	 	UTC−05:00 (Eastern (EST))	UTC−04:00 (Eastern (EDT))	 	973 exchange: 786[14]	3403701330[1][15][16]	885140[17]	www.andoverboroughnj.org	40°59′09″N 74°44′37″W	https://geohack.toolforge.org/geohack.php?pagename=Andover,_New_Jersey&params=40.985743_N_74.743701_W_region:US-NJ_type:city
https://en.wikipedia.org/wiki/Andover,_New_York	Andover, New York	Andover, New York	Town	 	New York	Allegany	 	 	1,634	 	1,615	 	44.56/sq mi (17.20/km2)	 	 	Town Council	 	39.50 sq mi (102.30 km2)	 	39.43 sq mi (102.12 km2)	0.07 sq mi (0.17 km2)	 	 	Eastern (EST)	 	14806	 	36-003-02154	 	Town website	42°09′15″N 77°47′42″W	https://geohack.toolforge.org/geohack.php?pagename=Andover,_New_York&params=42_09_15_N_77_47_42_W_region:US-NY_type:city
https://en.wikipedia.org/wiki/Andover,_Ohio	Andover, Ohio	Andover, Ohio	Village	 	Ohio	Ashtabula	 	 	972	 	 	 	690.34/sq mi (266.49/km2)	 	 	 	 	1.41 sq mi (3.65 km2)	 	1.41 sq mi (3.65 km2)	0.00 sq mi (0.00 km2)	1,093 ft (333 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	44003	440	39-02050[3]	1064328[2]	http://www.andovervillage.com/	41°36′28″N 80°34′15″W	https://geohack.toolforge.org/geohack.php?pagename=Andover,_Ohio&params=41_36_28_N_80_34_15_W_region:US_type:city
https://en.wikipedia.org/wiki/Andover,_South_Dakota	Andover, South Dakota	Andover	Town	 	South Dakota	Day	 	 	66	 	 	 	244.44/sq mi (94.27/km2)	 	 	 	 	0.27 sq mi (0.70 km2)	 	0.27 sq mi (0.70 km2)	0.00 sq mi (0.00 km2)	1,483 ft (452 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	57422	605	46-01500[5]	1267266[3]	 	45°24′37″N 97°54′13″W	https://geohack.toolforge.org/geohack.php?pagename=Andover,_South_Dakota&params=45_24_37_N_97_54_13_W_region:US_type:city
https://en.wikipedia.org/wiki/Andover,_Vermont	Andover, Vermont	Andover	Town	 	Vermont	Windsor	 	 	568	 	 	 	20/sq mi (7.6/km2)	 	 	 	 	28.8 sq mi (74.5 km2)	 	28.6 sq mi (74.1 km2)	0.04 sq mi (0.1 km2)	1,286 ft (392 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	05143	802	50-01300[1]	1462026[2]	 	43°16′22″N 72°43′5″W	https://geohack.toolforge.org/geohack.php?pagename=Andover,_Vermont&params=43_16_22_N_72_43_5_W_region:US-VT_type:city(568)
https://en.wikipedia.org/wiki/Andreas,_Pennsylvania	Andreas, Pennsylvania			 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
https://en.wikipedia.org/wiki/Andrew,_Iowa	Andrew, Iowa	Andrew, Iowa	City	 	Iowa	Jackson	 	 	380	 	 	 	1,532.26/sq mi (591.69/km2)	 	 	 	 	0.25 sq mi (0.64 km2)	 	0.25 sq mi (0.64 km2)	0.00 sq mi (0.00 km2)	883 ft (269 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	52030	563	19-02125	0454187	 	42°09′15″N 90°35′30″W	https://geohack.toolforge.org/geohack.php?pagename=Andrew,_Iowa&params=42.154059_N_90.591765_W_region:US-IA_type:city(380)
https://en.wikipedia.org/wiki/Andrews,_Indiana	Andrews, Indiana	Town of Andrews, Indiana	Town	 	Indiana	Huntington	 	 	1,048	 	 	 	1,653.00/sq mi (637.86/km2)	 	 	 	 	0.64 sq mi (1.66 km2)	 	0.63 sq mi (1.64 km2)	0.01 sq mi (0.02 km2)	712 ft (217 m)	 	UTC−5 (EST)	UTC−5 (EST)	46702	260	18-01612[2]	0430170[3]	https://andrewsindiana.net/	40°51′39″N 85°36′3″W	https://geohack.toolforge.org/geohack.php?pagename=Andrews,_Indiana&params=40_51_39_N_85_36_3_W_region:US_type:city
https://en.wikipedia.org/wiki/Andrews,_North_Carolina	Andrews, North Carolina	Andrews, North Carolina	Town	 	North Carolina	Cherokee	 	 	1,667	 	 	 	968.62/sq mi (373.93/km2)	 	 	 	 	1.72 sq mi (4.46 km2)	 	1.72 sq mi (4.46 km2)	0.00 sq mi (0.00 km2)	1,805 ft (550 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	28901	828	37-01380[3]	2405151[2]	www.andrewsnc.org	35°11′58″N 83°49′33″W	https://geohack.toolforge.org/geohack.php?pagename=Andrews,_North_Carolina&params=35_11_58_N_83_49_33_W_region:US-NC_type:city(1667)
https://en.wikipedia.org/wiki/Andrews,_South_Carolina	Andrews, South Carolina	Andrews	Town	 	South Carolina	 	 	 	2,575	 	 	 	1,165.16/sq mi (449.77/km2)	 	 	 	 	2.21 sq mi (5.73 km2)	 	2.21 sq mi (5.73 km2)	0.00 sq mi (0.00 km2)	26 ft (8 m)	 	UTC-5 (EST)	UTC-4 (EDT)	29510	843, 854	45-01450[3]	1244882[4]	townofandrews.org	33°27′0″N 79°33′50″W	https://geohack.toolforge.org/geohack.php?pagename=Andrews,_South_Carolina&params=33_27_0_N_79_33_50_W_type:city_region:US-SC
https://en.wikipedia.org/wiki/Andrews,_Texas	Andrews, Texas	Andrews, Texas	City	 	Texas	Andrews	 	 	11,088	 	14,109	 	2,030.07/sq mi (783.81/km2)	 	Richard Andrews	Elected(non-compensatory)Mayor-Council/ appointed City Manager	 	6.96 sq mi (18.03 km2)	 	6.95 sq mi (18.00 km2)	0.01 sq mi (0.03 km2)	3,176 ft (968 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	79714	432	48-03216[4]	1329539[5]	www.cityofandrews.org	32°19′17″N 102°33′6″W	https://geohack.toolforge.org/geohack.php?pagename=Andrews,_Texas&params=32_19_17_N_102_33_6_W_region:US_type:city
https://en.wikipedia.org/wiki/Aneta,_North_Dakota	Aneta, North Dakota	Aneta, North Dakota	City	 	North Dakota	Nelson	 	 	234	 	 	 	235.18/sq mi (90.78/km2)	 	 	 	 	1.00 sq mi (2.59 km2)	 	0.99 sq mi (2.58 km2)	0.00 sq mi (0.01 km2)	1,509 ft (460 m)	 	UTC-6 (CST)	UTC-5 (CDT)	58212	701	38-02380	1035911[2]	 	47°40′46″N 97°59′23″W	https://geohack.toolforge.org/geohack.php?pagename=Aneta,_North_Dakota&params=47_40_46_N_97_59_23_W_region:US_type:city
https://en.wikipedia.org/wiki/Aneth,_Utah	Aneth, Utah	Aneth, Utah	CDP	 	Utah	San Juan	 	 	598	 	 	 	52.4/sq mi (20.2/km2)	 	 	 	 	11.7 sq mi (30.4 km2)	 	11.4 sq mi (29.5 km2)	0.3 sq mi (0.8 km2)	4,511 ft (1,375 m)	 	UTC-7 (Mountain (MST))	UTC-6 (MDT)	84510	435	49-01530[1]	1437486[2]	 	37°12′20″N 109°9′52″W	https://geohack.toolforge.org/geohack.php?pagename=Aneth,_Utah&params=37_12_20_N_109_9_52_W_region:US_type:city
https://en.wikipedia.org/wiki/Angel_Fire,_New_Mexico	Angel Fire, New Mexico	Angel Fire, New Mexico		 	New Mexico	Colfax	 	 	1,192	 	 	 	41.38/sq mi (15.98/km2)	 	 	 	 	28.84 sq mi (74.71 km2)	 	28.80 sq mi (74.61 km2)	0.04 sq mi (0.10 km2)	8,406 ft (2,562 m)	 	UTC-7 (Mountain (MST))	UTC-6 (MDT)	87710	575	35-03400	0901719	www.afgov.com	36°22′44″N 105°17′8″W	https://geohack.toolforge.org/geohack.php?pagename=Angel_Fire,_New_Mexico&params=36_22_44_N_105_17_8_W_region:US_type:city
https://en.wikipedia.org/wiki/Angela,_Montana	Angela, Montana	Angela, Montana	Unincorporated community	 	Montana	Rosebud	 	 	31	 	 	 	 	 	 	 	 	 	 	 	 	2,923 ft (891 m)	 	UTC-7 (Mountain (MST))	UTC-6 (MDT)	59312	406	 	768262[1]	 	46°43′48″N 106°12′04″W	https://geohack.toolforge.org/geohack.php?pagename=Angela,_Montana&params=46_43_48_N_106_12_04_W_region:US-MT_type:city(31)
https://en.wikipedia.org/wiki/Angelica,_New_York	Angelica, New York	Angelica, New York	Town	 	New York	Allegany	 	 	1,284	 	1,278	 	37.31/sq mi (14.41/km2)	 	 	Town Council	 	36.43 sq mi (94.36 km2)	 	36.39 sq mi (94.26 km2)	0.04 sq mi (0.10 km2)	 	 	Eastern (EST)	 	14709	 	36-003-02187	 	angelicany.org	42°18′23″N 78°00′59″W	https://geohack.toolforge.org/geohack.php?pagename=Angelica,_New_York&params=42_18_23_N_78_00_59_W_region:US-NY_type:city
https://en.wikipedia.org/wiki/Angels_Camp,_California	Angels Camp, California	Angels Camp, California	City	 	California	Calaveras	 	 	3,667	 	 	 	1,009.64/sq mi (389.78/km2)	 	 	 	 	3.64 sq mi (9.42 km2)	 	3.63 sq mi (9.41 km2)	0.01 sq mi (0.01 km2)  0.25%	1,378 ft (420 m)	 	UTC-8 (PST)	UTC-7 (PDT)	95222	209	06-02112	1667877, 2409709	angelscamp.gov	38°04′06″N 120°32′23″W	https://geohack.toolforge.org/geohack.php?pagename=Angels_Camp,_California&params=38_04_06_N_120_32_23_W_region:US-CA_type:city(3667)
https://en.wikipedia.org/wiki/Angelus_Oaks,_California	Angelus Oaks, California	Angelus Oaks, California	Unincorporated community	 	California	San Bernardino	 	 	312	 	 	 	620/sq mi (240/km2)	 	 	 	 	0.500 sq mi (1.295 km2)	 	 	 	5,800 ft (1,800 m)	 	UTC−8 (Pacific (PST))	UTC−7 (PDT)	 	 	 	 	 	34°8′45″N 116°58′57″W	https://geohack.toolforge.org/geohack.php?pagename=Angelus_Oaks,_California&params=34_8_45_N_116_58_57_W_type:landmark_region:US
https://en.wikipedia.org/wiki/Angie,_Louisiana	Angie, Louisiana	Angie, Louisiana		 	Louisiana	 	 	 	258	 	 	 	168.41/sq mi (65.04/km2)	 	 	 	 	1.54 sq mi (3.98 km2)	 	1.53 sq mi (3.97 km2)	0.01 sq mi (0.02 km2)	141 ft (43 m)	 	UTC-6 (CST)	UTC-5 (CDT)	 	985	22-02165	 	 	30°57′52″N 89°48′49″W	https://geohack.toolforge.org/geohack.php?pagename=Angie,_Louisiana&params=30_57_52_N_89_48_49_W_type:city(258)_region:US-LA
https://en.wikipedia.org/wiki/Angier,_North_Carolina	Angier, North Carolina	Angier, North Carolina	Town	 	North Carolina	 	 	 	5,265	 	 	 	1,376.47/sq mi (531.39/km2)	 	 	 	 	3.86 sq mi (10.00 km2)	 	3.83 sq mi (9.91 km2)	0.03 sq mi (0.09 km2)	318 ft (97 m)	 	UTC-5 (EST)	UTC-4 (EDT)	27501	919	37-01400[3]	2405152[2]	www.angier.org	35°30′47″N 78°44′26″W	https://geohack.toolforge.org/geohack.php?pagename=Angier,_North_Carolina&params=35_30_47_N_78_44_26_W_region:US_type:city
https://en.wikipedia.org/wiki/Angle_Inlet,_Minnesota	Angle Inlet, Minnesota	Angle Inlet	Census-designated place	 	Minnesota	Lake of the Woods	 	 	54	 	 	 	31.07/sq mi (12.00/km2)	 	 	 	 	2.03 sq mi (5.25 km2)	 	1.74 sq mi (4.50 km2)	0.29 sq mi (0.75 km2)	1,063 ft (324 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	 	218	 	639371[2]	 	49°20′42″N 95°4′12″W	https://geohack.toolforge.org/geohack.php?pagename=Angle_Inlet,_Minnesota&params=49_20_42_N_95_4_12_W_region:US-MN_type:city(54)
https://en.wikipedia.org/wiki/Angleton,_Texas	Angleton, Texas	Angleton, Texas	City	 	Texas	Brazoria	 	 	19,429	 	 	 	1,665.04/sq mi (642.85/km2)	 	 	Council-Manager	 	11.69 sq mi (30.28 km2)	 	11.67 sq mi (30.23 km2)	0.02 sq mi (0.05 km2)	30 ft (9.1 m)	 	UTC-6 (CST)	UTC-5 (CDT)	77515-77516	979	48-03264	1351127[3]	www.angleton.tx.us	29°09′59″N 95°25′51″W	https://geohack.toolforge.org/geohack.php?pagename=Angleton,_Texas&params=29_09_59_N_95_25_51_W_region:US_type:city
https://en.wikipedia.org/wiki/Angola,_Indiana	Angola, Indiana	Angola	City	 	Indiana	Steuben	 	 	9,340	 	 	 	1,438.69/sq mi (555.45/km2)	 	 	 	 	6.54 sq mi (16.94 km2)	 	6.49 sq mi (16.82 km2)	0.05 sq mi (0.12 km2)	1,063 ft (324 m)	 	UTC-5 (EST)	UTC-4 (EDT)	46703	260	18-01666	 	www.angolain.org	41°38′13″N 85°0′3″W	https://geohack.toolforge.org/geohack.php?pagename=Angola,_Indiana&params=41_38_13_N_85_0_3_W_region:US-IN_type:city
https://en.wikipedia.org/wiki/Angola,_Louisiana	Louisiana State Penitentiary	Louisiana State Penitentiary	Unincorporated community	 	Louisiana	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	49 ft (15 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	70712	225	 	553304[1]Angola Landing: 542930[2]	doc.louisiana.gov/location/louisiana-state-penitentiary	30°57′22″N 91°35′41″W	https://geohack.toolforge.org/geohack.php?pagename=Louisiana_State_Penitentiary&params=30_57_22_N_91_35_41_W_region:US_type:city_scale:50000
https://en.wikipedia.org/wiki/Angola,_New_York	Angola, New York	Angola, New York	Village	 	New York	Erie	 	 	2,046	 	 	 	1,443.90/sq mi (557.63/km2)	 	Angola	 	 	1.42 sq mi (3.67 km2)	 	1.42 sq mi (3.67 km2)	0.00 sq mi (0.00 km2)	686 ft (209 m)	 	UTC-5 (Eastern (EST))	UTC-4 (EDT)	14006	716	36-02198	0942483	www.villageofangola.org	42°38′21″N 79°1′51″W	https://geohack.toolforge.org/geohack.php?pagename=Angola,_New_York&params=42_38_21_N_79_1_51_W_region:US_type:city
https://en.wikipedia.org/wiki/Angoon,_Alaska	Angoon, Alaska	Angoon, Alaska	town	 	Alaska	 	 	 	357	 	 	 	14.55/sq mi (5.62/km2)	 	 	 	 	38.97 sq mi (100.93 km2)	 	24.53 sq mi (63.54 km2)	14.44 sq mi (37.39 km2)	23 ft (7 m)	 	UTC-9 (Alaska)	UTC-8 (Alaska)	99820	907	02-03440	1420113	 	57°29′49″N 134°34′25″W	https://geohack.toolforge.org/geohack.php?pagename=Angoon,_Alaska&params=57_29_49_N_134_34_25_W_region:US_type:city
https://en.wikipedia.org/wiki/Angora,_Nebraska	Angora, Nebraska	Angora	Unincorporated community	 	Nebraska	Morrill	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	4,265 ft (1,300 m)	 	UTC-7 (Mountain (MST))	UTC-6 (MDT)	69331	308	 	 	 	41°51′04″N 103°07′33″W	https://geohack.toolforge.org/geohack.php?pagename=Angora,_Nebraska&params=41_51_04_N_103_07_33_W_type:city_region:US-NE
https://en.wikipedia.org/wiki/Angora_Township,_St._Louis_County,_Minnesota	Angora Township, St. Louis County, Minnesota	Angora Township, Minnesota	Township	 	Minnesota	Saint Louis	 	 	249	 	 	 	6.8/sq mi (2.6/km2)	 	 	 	 	36.4 sq mi (94.2 km2)	 	36.3 sq mi (94.0 km2)	0.1 sq mi (0.3 km2)	1,368 ft (417 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	 	 	27-01612[1]	0663435[2]	 	47°45′35″N 92°38′33″W	https://geohack.toolforge.org/geohack.php?pagename=Angora_Township,_St._Louis_County,_Minnesota&params=47_45_35_N_92_38_33_W_region:US-MN_type:city(249)
https://en.wikipedia.org/wiki/Anguilla,_Mississippi	Anguilla, Mississippi	Anguilla, Mississippi	Town	 	Mississippi	Sharkey	 	 	496	 	 	 	479.69/sq mi (185.26/km2)	 	 	 	 	1.03 sq mi (2.68 km2)	 	1.03 sq mi (2.68 km2)	0.00 sq mi (0.00 km2)	105 ft (32 m)	 	UTC-6 (Central (CST))	UTC-5 (CDT)	38721	662	28-01500	 	 	32°58′26″N 90°49′47″W	https://geohack.toolforge.org/geohack.php?pagename=Anguilla,_Mississippi&params=32_58_26_N_90_49_47_W_region:US_type:city
https://en.wikipedia.org/wiki/Angwin,_California	Angwin, California	Angwin, California	census-designated place	 	California	Napa	 	 	 	 	 	 	545.25/sq mi (210.52/km2)	 	 	 	 	 	 	4.83 sq mi (12.51 km2)	0.04 sq mi (0.11 km2)  0.86%	1,749 ft (533 m)	 	UTC-8 (Pacific (PST))	UTC-7 (PDT)	94508, 94576	707	06-02168	1657934; 2407744	 	38°34′28″N 122°26′53″W	https://geohack.toolforge.org/geohack.php?pagename=Angwin,_California&params=38_34_28_N_122_26_53_W_region:US-CA_type:city(2633)
https://en.wikipedia.org/wiki/Aniak,_Alaska	Aniak, Alaska	Aniak	City	 	Alaska	 	 	 	507	 	 	 	81.97/sq mi (31.65/km2)	 	 	 	 	8.47 sq mi (21.95 km2)	 	6.18 sq mi (16.02 km2)	2.29 sq mi (5.93 km2)	49 ft (15 m)	 	UTC-9 (Alaska (AKST))	UTC-8 (AKDT)	99557	907	02-03550	1398286	 	61°34′44″N 159°33′1″W	https://geohack.toolforge.org/geohack.php?pagename=Aniak,_Alaska&params=61_34_44_N_159_33_1_W_region:US-AK_type:city(507)
